id,season,season_type,game_center_link
2011020361,20112012,2,/gamecenter/ott-vs-dal/2011/12/01/2011020361
2011020362,20112012,2,/gamecenter/cbj-vs-cgy/2011/12/01/2011020362
2011020363,20112012,2,/gamecenter/nsh-vs-van/2011/12/01/2011020363
2011020364,20112012,2,/gamecenter/fla-vs-lak/2011/12/01/2011020364
2011020365,20112012,2,/gamecenter/mtl-vs-sjs/2011/12/01/2011020365
2011020366,20112012,2,/gamecenter/det-vs-buf/2011/12/02/2011020366
2011020367,20112012,2,/gamecenter/njd-vs-min/2011/12/02/2011020367
2011020368,20112012,2,/gamecenter/nyi-vs-chi/2011/12/02/2011020368
2011020369,20112012,2,/gamecenter/stl-vs-col/2011/12/02/2011020369
2011020370,20112012,2,/gamecenter/cbj-vs-edm/2011/12/02/2011020370
2011020371,20112012,2,/gamecenter/phi-vs-ana/2011/12/02/2011020371
2011020372,20112012,2,/gamecenter/mtl-vs-lak/2011/12/03/2011020372
2011020373,20112012,2,/gamecenter/tor-vs-bos/2011/12/03/2011020373
2011020374,20112012,2,/gamecenter/ott-vs-wsh/2011/12/03/2011020374
2011020375,20112012,2,/gamecenter/pit-vs-car/2011/12/03/2011020375
2011020376,20112012,2,/gamecenter/njd-vs-wpg/2011/12/03/2011020376
2011020377,20112012,2,/gamecenter/nyr-vs-tbl/2011/12/03/2011020377
2011020378,20112012,2,/gamecenter/chi-vs-stl/2011/12/03/2011020378
2011020379,20112012,2,/gamecenter/buf-vs-nsh/2011/12/03/2011020379
2011020380,20112012,2,/gamecenter/phi-vs-phx/2011/12/03/2011020380
2011020381,20112012,2,/gamecenter/nyi-vs-dal/2011/12/03/2011020381
2011020382,20112012,2,/gamecenter/cgy-vs-edm/2011/12/03/2011020382
2011020383,20112012,2,/gamecenter/fla-vs-sjs/2011/12/03/2011020383
2011020384,20112012,2,/gamecenter/det-vs-col/2011/12/04/2011020384
2011020385,20112012,2,/gamecenter/min-vs-ana/2011/12/04/2011020385
2011020386,20112012,2,/gamecenter/cgy-vs-van/2011/12/04/2011020386
2011020387,20112012,2,/gamecenter/tor-vs-nyr/2011/12/05/2011020387
2011020388,20112012,2,/gamecenter/bos-vs-pit/2011/12/05/2011020388
2011020389,20112012,2,/gamecenter/tbl-vs-ott/2011/12/05/2011020389
2011020390,20112012,2,/gamecenter/wsh-vs-fla/2011/12/05/2011020390
2011020391,20112012,2,/gamecenter/phx-vs-chi/2011/12/05/2011020391
2011020392,20112012,2,/gamecenter/njd-vs-tor/2011/12/06/2011020392
2011020393,20112012,2,/gamecenter/tbl-vs-nyi/2011/12/06/2011020393
2011020394,20112012,2,/gamecenter/cbj-vs-mtl/2011/12/06/2011020394
2011020395,20112012,2,/gamecenter/det-vs-stl/2011/12/06/2011020395
2011020396,20112012,2,/gamecenter/phx-vs-nsh/2011/12/06/2011020396
2011020397,20112012,2,/gamecenter/bos-vs-wpg/2011/12/06/2011020397
2011020398,20112012,2,/gamecenter/car-vs-cgy/2011/12/06/2011020398
2011020399,20112012,2,/gamecenter/col-vs-van/2011/12/06/2011020399
2011020400,20112012,2,/gamecenter/lak-vs-ana/2011/12/06/2011020400
2011020401,20112012,2,/gamecenter/min-vs-sjs/2011/12/06/2011020401
2011020402,20112012,2,/gamecenter/wsh-vs-ott/2011/12/07/2011020402
2011020403,20112012,2,/gamecenter/phi-vs-buf/2011/12/07/2011020403
2011020404,20112012,2,/gamecenter/car-vs-edm/2011/12/07/2011020404
2011020405,20112012,2,/gamecenter/fla-vs-bos/2011/12/08/2011020405
2011020406,20112012,2,/gamecenter/ott-vs-njd/2011/12/08/2011020406
2011020407,20112012,2,/gamecenter/chi-vs-nyi/2011/12/08/2011020407
2011020408,20112012,2,/gamecenter/tbl-vs-nyr/2011/12/08/2011020408
2011020409,20112012,2,/gamecenter/pit-vs-phi/2011/12/08/2011020409
2011020410,20112012,2,/gamecenter/nsh-vs-cbj/2011/12/08/2011020410
2011020411,20112012,2,/gamecenter/van-vs-mtl/2011/12/08/2011020411
2011020412,20112012,2,/gamecenter/phx-vs-det/2011/12/08/2011020412
2011020413,20112012,2,/gamecenter/ana-vs-stl/2011/12/08/2011020413
2011020414,20112012,2,/gamecenter/col-vs-cgy/2011/12/08/2011020414
2011020415,20112012,2,/gamecenter/min-vs-lak/2011/12/08/2011020415
2011020416,20112012,2,/gamecenter/dal-vs-sjs/2011/12/08/2011020416
2011020417,20112012,2,/gamecenter/tor-vs-wsh/2011/12/09/2011020417
2011020418,20112012,2,/gamecenter/fla-vs-buf/2011/12/09/2011020418
2011020419,20112012,2,/gamecenter/car-vs-wpg/2011/12/09/2011020419
2011020420,20112012,2,/gamecenter/col-vs-edm/2011/12/09/2011020420
2011020421,20112012,2,/gamecenter/mtl-vs-njd/2011/12/10/2011020421
2011020422,20112012,2,/gamecenter/nyr-vs-buf/2011/12/10/2011020422
2011020423,20112012,2,/gamecenter/van-vs-ott/2011/12/10/2011020423
2011020424,20112012,2,/gamecenter/pit-vs-nyi/2011/12/10/2011020424
2011020425,20112012,2,/gamecenter/tbl-vs-phi/2011/12/10/2011020425
2011020426,20112012,2,/gamecenter/wpg-vs-det/2011/12/10/2011020426
2011020427,20112012,2,/gamecenter/bos-vs-cbj/2011/12/10/2011020427
2011020428,20112012,2,/gamecenter/sjs-vs-stl/2011/12/10/2011020428
2011020429,20112012,2,/gamecenter/ana-vs-nsh/2011/12/10/2011020429
2011020430,20112012,2,/gamecenter/min-vs-phx/2011/12/10/2011020430
2011020431,20112012,2,/gamecenter/edm-vs-cgy/2011/12/10/2011020431
2011020432,20112012,2,/gamecenter/dal-vs-lak/2011/12/10/2011020432
2011020434,20112012,2,/gamecenter/sjs-vs-chi/2011/12/11/2011020434
2011020433,20112012,2,/gamecenter/fla-vs-nyr/2011/12/11/2011020433
2011020435,20112012,2,/gamecenter/njd-vs-tbl/2011/12/12/2011020435
2011020436,20112012,2,/gamecenter/lak-vs-bos/2011/12/13/2011020436
2011020437,20112012,2,/gamecenter/ott-vs-buf/2011/12/13/2011020437
2011020438,20112012,2,/gamecenter/car-vs-tor/2011/12/13/2011020438
2011020439,20112012,2,/gamecenter/dal-vs-nyr/2011/12/13/2011020439
2011020440,20112012,2,/gamecenter/det-vs-pit/2011/12/13/2011020440
2011020441,20112012,2,/gamecenter/phi-vs-wsh/2011/12/13/2011020441
2011020442,20112012,2,/gamecenter/van-vs-cbj/2011/12/13/2011020442
2011020443,20112012,2,/gamecenter/nyi-vs-mtl/2011/12/13/2011020443
2011020444,20112012,2,/gamecenter/njd-vs-fla/2011/12/13/2011020444
2011020445,20112012,2,/gamecenter/cgy-vs-nsh/2011/12/13/2011020445
2011020446,20112012,2,/gamecenter/min-vs-wpg/2011/12/13/2011020446
2011020447,20112012,2,/gamecenter/sjs-vs-col/2011/12/13/2011020447
2011020448,20112012,2,/gamecenter/bos-vs-ott/2011/12/14/2011020448
2011020449,20112012,2,/gamecenter/chi-vs-min/2011/12/14/2011020449
2011020450,20112012,2,/gamecenter/phx-vs-ana/2011/12/14/2011020450
2011020451,20112012,2,/gamecenter/dal-vs-nyi/2011/12/15/2011020451
2011020452,20112012,2,/gamecenter/van-vs-car/2011/12/15/2011020452
2011020453,20112012,2,/gamecenter/lak-vs-cbj/2011/12/15/2011020453
2011020454,20112012,2,/gamecenter/phi-vs-mtl/2011/12/15/2011020454
2011020455,20112012,2,/gamecenter/cgy-vs-tbl/2011/12/15/2011020455
2011020456,20112012,2,/gamecenter/nyr-vs-stl/2011/12/15/2011020456
2011020457,20112012,2,/gamecenter/det-vs-nsh/2011/12/15/2011020457
2011020458,20112012,2,/gamecenter/wsh-vs-wpg/2011/12/15/2011020458
2011020459,20112012,2,/gamecenter/edm-vs-phx/2011/12/15/2011020459
2011020460,20112012,2,/gamecenter/col-vs-sjs/2011/12/15/2011020460
2011020462,20112012,2,/gamecenter/tor-vs-buf/2011/12/16/2011020462
2011020463,20112012,2,/gamecenter/pit-vs-ott/2011/12/16/2011020463
2011020464,20112012,2,/gamecenter/cgy-vs-fla/2011/12/16/2011020464
2011020461,20112012,2,/gamecenter/dal-vs-njd/2011/12/16/2011020461
2011020465,20112012,2,/gamecenter/ana-vs-chi/2011/12/16/2011020465
2011020466,20112012,2,/gamecenter/bos-vs-phi/2011/12/17/2011020466
2011020467,20112012,2,/gamecenter/van-vs-tor/2011/12/17/2011020467
2011020468,20112012,2,/gamecenter/njd-vs-mtl/2011/12/17/2011020468
2011020469,20112012,2,/gamecenter/buf-vs-pit/2011/12/17/2011020469
2011020470,20112012,2,/gamecenter/ana-vs-wpg/2011/12/17/2011020470
2011020471,20112012,2,/gamecenter/lak-vs-det/2011/12/17/2011020471
2011020472,20112012,2,/gamecenter/tbl-vs-cbj/2011/12/17/2011020472
2011020473,20112012,2,/gamecenter/stl-vs-nsh/2011/12/17/2011020473
2011020474,20112012,2,/gamecenter/nyi-vs-min/2011/12/17/2011020474
2011020475,20112012,2,/gamecenter/nyr-vs-phx/2011/12/17/2011020475
2011020476,20112012,2,/gamecenter/wsh-vs-col/2011/12/17/2011020476
2011020477,20112012,2,/gamecenter/edm-vs-sjs/2011/12/17/2011020477
2011020478,20112012,2,/gamecenter/car-vs-fla/2011/12/18/2011020478
2011020479,20112012,2,/gamecenter/cgy-vs-chi/2011/12/18/2011020479
2011020480,20112012,2,/gamecenter/cbj-vs-stl/2011/12/18/2011020480
2011020481,20112012,2,/gamecenter/mtl-vs-bos/2011/12/19/2011020481
2011020482,20112012,2,/gamecenter/lak-vs-tor/2011/12/19/2011020482
2011020483,20112012,2,/gamecenter/ana-vs-dal/2011/12/19/2011020483
2011020484,20112012,2,/gamecenter/phi-vs-col/2011/12/19/2011020484
2011020485,20112012,2,/gamecenter/det-vs-edm/2011/12/19/2011020485
2011020486,20112012,2,/gamecenter/min-vs-van/2011/12/19/2011020486
2011020487,20112012,2,/gamecenter/nyr-vs-njd/2011/12/20/2011020487
2011020489,20112012,2,/gamecenter/nsh-vs-wsh/2011/12/20/2011020489
2011020488,20112012,2,/gamecenter/chi-vs-pit/2011/12/20/2011020488
2011020490,20112012,2,/gamecenter/buf-vs-ott/2011/12/20/2011020490
2011020491,20112012,2,/gamecenter/phx-vs-fla/2011/12/20/2011020491
2011020492,20112012,2,/gamecenter/nyi-vs-wpg/2011/12/20/2011020492
2011020493,20112012,2,/gamecenter/min-vs-cgy/2011/12/20/2011020493
2011020494,20112012,2,/gamecenter/phx-vs-car/2011/12/21/2011020494
2011020495,20112012,2,/gamecenter/mtl-vs-chi/2011/12/21/2011020495
2011020496,20112012,2,/gamecenter/phi-vs-dal/2011/12/21/2011020496
2011020497,20112012,2,/gamecenter/stl-vs-col/2011/12/21/2011020497
2011020498,20112012,2,/gamecenter/det-vs-van/2011/12/21/2011020498
2011020499,20112012,2,/gamecenter/tbl-vs-sjs/2011/12/21/2011020499
2011020500,20112012,2,/gamecenter/buf-vs-tor/2011/12/22/2011020500
2011020501,20112012,2,/gamecenter/nyi-vs-nyr/2011/12/22/2011020501
2011020502,20112012,2,/gamecenter/fla-vs-ott/2011/12/22/2011020502
2011020503,20112012,2,/gamecenter/cbj-vs-nsh/2011/12/22/2011020503
2011020504,20112012,2,/gamecenter/mtl-vs-wpg/2011/12/22/2011020504
2011020505,20112012,2,/gamecenter/det-vs-cgy/2011/12/22/2011020505
2011020506,20112012,2,/gamecenter/min-vs-edm/2011/12/22/2011020506
2011020507,20112012,2,/gamecenter/ana-vs-lak/2011/12/22/2011020507
2011020508,20112012,2,/gamecenter/fla-vs-bos/2011/12/23/2011020508
2011020509,20112012,2,/gamecenter/wsh-vs-njd/2011/12/23/2011020509
2011020510,20112012,2,/gamecenter/tor-vs-nyi/2011/12/23/2011020510
2011020511,20112012,2,/gamecenter/phi-vs-nyr/2011/12/23/2011020511
2011020512,20112012,2,/gamecenter/ott-vs-car/2011/12/23/2011020512
2011020513,20112012,2,/gamecenter/pit-vs-wpg/2011/12/23/2011020513
2011020514,20112012,2,/gamecenter/nsh-vs-dal/2011/12/23/2011020514
2011020515,20112012,2,/gamecenter/tbl-vs-col/2011/12/23/2011020515
2011020516,20112012,2,/gamecenter/stl-vs-phx/2011/12/23/2011020516
2011020517,20112012,2,/gamecenter/cgy-vs-van/2011/12/23/2011020517
2011020518,20112012,2,/gamecenter/lak-vs-sjs/2011/12/23/2011020518
2011020519,20112012,2,/gamecenter/col-vs-min/2011/12/26/2011020519
2011020520,20112012,2,/gamecenter/wsh-vs-buf/2011/12/26/2011020520
2011020521,20112012,2,/gamecenter/nyi-vs-nyr/2011/12/26/2011020521
2011020522,20112012,2,/gamecenter/njd-vs-car/2011/12/26/2011020522
2011020523,20112012,2,/gamecenter/dal-vs-stl/2011/12/26/2011020523
2011020524,20112012,2,/gamecenter/det-vs-nsh/2011/12/26/2011020524
2011020525,20112012,2,/gamecenter/cbj-vs-chi/2011/12/26/2011020525
2011020526,20112012,2,/gamecenter/edm-vs-van/2011/12/26/2011020526
2011020527,20112012,2,/gamecenter/phx-vs-lak/2011/12/26/2011020527
2011020528,20112012,2,/gamecenter/ana-vs-sjs/2011/12/26/2011020528
2011020529,20112012,2,/gamecenter/car-vs-pit/2011/12/27/2011020529
2011020530,20112012,2,/gamecenter/cgy-vs-cbj/2011/12/27/2011020530
2011020531,20112012,2,/gamecenter/mtl-vs-ott/2011/12/27/2011020531
2011020532,20112012,2,/gamecenter/phi-vs-tbl/2011/12/27/2011020532
2011020533,20112012,2,/gamecenter/tor-vs-fla/2011/12/27/2011020533
2011020534,20112012,2,/gamecenter/stl-vs-det/2011/12/27/2011020534
2011020535,20112012,2,/gamecenter/wpg-vs-col/2011/12/27/2011020535
2011020536,20112012,2,/gamecenter/buf-vs-njd/2011/12/28/2011020536
2011020537,20112012,2,/gamecenter/nyr-vs-wsh/2011/12/28/2011020537
2011020538,20112012,2,/gamecenter/min-vs-nsh/2011/12/28/2011020538
2011020539,20112012,2,/gamecenter/lak-vs-chi/2011/12/28/2011020539
2011020540,20112012,2,/gamecenter/bos-vs-phx/2011/12/28/2011020540
2011020541,20112012,2,/gamecenter/van-vs-sjs/2011/12/28/2011020541
2011020542,20112012,2,/gamecenter/cgy-vs-nyi/2011/12/29/2011020542
2011020543,20112012,2,/gamecenter/phi-vs-pit/2011/12/29/2011020543
2011020544,20112012,2,/gamecenter/tor-vs-car/2011/12/29/2011020544
2011020545,20112012,2,/gamecenter/mtl-vs-tbl/2011/12/29/2011020545
2011020546,20112012,2,/gamecenter/edm-vs-min/2011/12/29/2011020546
2011020547,20112012,2,/gamecenter/lak-vs-wpg/2011/12/29/2011020547
2011020548,20112012,2,/gamecenter/cbj-vs-dal/2011/12/29/2011020548
2011020549,20112012,2,/gamecenter/phx-vs-col/2011/12/29/2011020549
2011020550,20112012,2,/gamecenter/van-vs-ana/2011/12/29/2011020550
2011020551,20112012,2,/gamecenter/buf-vs-wsh/2011/12/30/2011020551
2011020552,20112012,2,/gamecenter/cgy-vs-ott/2011/12/30/2011020552
2011020553,20112012,2,/gamecenter/nyr-vs-fla/2011/12/30/2011020553
2011020554,20112012,2,/gamecenter/nsh-vs-stl/2011/12/30/2011020554
2011020555,20112012,2,/gamecenter/det-vs-chi/2011/12/30/2011020555
2011020557,20112012,2,/gamecenter/edm-vs-nyi/2011/12/31/2011020557
2011020556,20112012,2,/gamecenter/pit-vs-njd/2011/12/31/2011020556
2011020558,20112012,2,/gamecenter/car-vs-tbl/2011/12/31/2011020558
2011020560,20112012,2,/gamecenter/phx-vs-min/2011/12/31/2011020560
2011020559,20112012,2,/gamecenter/mtl-vs-fla/2011/12/31/2011020559
2011020561,20112012,2,/gamecenter/ott-vs-buf/2011/12/31/2011020561
2011020562,20112012,2,/gamecenter/tor-vs-wpg/2011/12/31/2011020562
2011020563,20112012,2,/gamecenter/stl-vs-det/2011/12/31/2011020563
2011020564,20112012,2,/gamecenter/wsh-vs-cbj/2011/12/31/2011020564
2011020565,20112012,2,/gamecenter/bos-vs-dal/2011/12/31/2011020565
2011020566,20112012,2,/gamecenter/col-vs-ana/2011/12/31/2011020566
2011020567,20112012,2,/gamecenter/van-vs-lak/2011/12/31/2011020567
2011020568,20112012,2,/gamecenter/cgy-vs-nsh/2012/01/01/2011020568
2011020569,20112012,2,/gamecenter/nyr-vs-phi/2012/01/02/2011020569
2011020570,20112012,2,/gamecenter/njd-vs-ott/2012/01/02/2011020570
2011020572,20112012,2,/gamecenter/sjs-vs-van/2012/01/02/2011020572
2011020571,20112012,2,/gamecenter/edm-vs-chi/2012/01/02/2011020571
2011020573,20112012,2,/gamecenter/col-vs-lak/2012/01/02/2011020573
2011020574,20112012,2,/gamecenter/edm-vs-buf/2012/01/03/2011020574
2011020575,20112012,2,/gamecenter/tbl-vs-tor/2012/01/03/2011020575
2011020576,20112012,2,/gamecenter/cgy-vs-wsh/2012/01/03/2011020576
2011020577,20112012,2,/gamecenter/nyi-vs-car/2012/01/03/2011020577
2011020578,20112012,2,/gamecenter/phx-vs-stl/2012/01/03/2011020578
2011020579,20112012,2,/gamecenter/det-vs-dal/2012/01/03/2011020579
2011020580,20112012,2,/gamecenter/wpg-vs-mtl/2012/01/04/2011020580
2011020581,20112012,2,/gamecenter/bos-vs-njd/2012/01/04/2011020581
2011020582,20112012,2,/gamecenter/min-vs-van/2012/01/04/2011020582
2011020583,20112012,2,/gamecenter/sjs-vs-ana/2012/01/04/2011020583
2011020584,20112012,2,/gamecenter/cgy-vs-bos/2012/01/05/2011020584
2011020585,20112012,2,/gamecenter/wpg-vs-tor/2012/01/05/2011020585
2011020586,20112012,2,/gamecenter/fla-vs-nyr/2012/01/05/2011020586
2011020587,20112012,2,/gamecenter/chi-vs-phi/2012/01/05/2011020587
2011020588,20112012,2,/gamecenter/tbl-vs-ott/2012/01/05/2011020588
2011020589,20112012,2,/gamecenter/edm-vs-stl/2012/01/05/2011020589
2011020590,20112012,2,/gamecenter/dal-vs-nsh/2012/01/05/2011020590
2011020591,20112012,2,/gamecenter/phx-vs-lak/2012/01/05/2011020591
2011020592,20112012,2,/gamecenter/cbj-vs-sjs/2012/01/05/2011020592
2011020593,20112012,2,/gamecenter/fla-vs-njd/2012/01/06/2011020593
2011020594,20112012,2,/gamecenter/nyr-vs-pit/2012/01/06/2011020594
2011020595,20112012,2,/gamecenter/buf-vs-car/2012/01/06/2011020595
2011020596,20112012,2,/gamecenter/col-vs-chi/2012/01/06/2011020596
2011020597,20112012,2,/gamecenter/nyi-vs-ana/2012/01/06/2011020597
2011020598,20112012,2,/gamecenter/van-vs-bos/2012/01/07/2011020598
2011020599,20112012,2,/gamecenter/ott-vs-phi/2012/01/07/2011020599
2011020600,20112012,2,/gamecenter/edm-vs-dal/2012/01/07/2011020600
2011020601,20112012,2,/gamecenter/cbj-vs-lak/2012/01/07/2011020601
2011020602,20112012,2,/gamecenter/wpg-vs-buf/2012/01/07/2011020602
2011020603,20112012,2,/gamecenter/det-vs-tor/2012/01/07/2011020603
2011020604,20112012,2,/gamecenter/tbl-vs-mtl/2012/01/07/2011020604
2011020605,20112012,2,/gamecenter/njd-vs-pit/2012/01/07/2011020605
2011020606,20112012,2,/gamecenter/col-vs-stl/2012/01/07/2011020606
2011020607,20112012,2,/gamecenter/car-vs-nsh/2012/01/07/2011020607
2011020608,20112012,2,/gamecenter/nyi-vs-phx/2012/01/07/2011020608
2011020609,20112012,2,/gamecenter/min-vs-cgy/2012/01/07/2011020609
2011020610,20112012,2,/gamecenter/wsh-vs-sjs/2012/01/07/2011020610
2011020611,20112012,2,/gamecenter/phi-vs-ott/2012/01/08/2011020611
2011020612,20112012,2,/gamecenter/det-vs-chi/2012/01/08/2011020612
2011020613,20112012,2,/gamecenter/cbj-vs-ana/2012/01/08/2011020613
2011020614,20112012,2,/gamecenter/van-vs-fla/2012/01/09/2011020614
2011020615,20112012,2,/gamecenter/wsh-vs-lak/2012/01/09/2011020615
2011020616,20112012,2,/gamecenter/wpg-vs-bos/2012/01/10/2011020616
2011020617,20112012,2,/gamecenter/buf-vs-tor/2012/01/10/2011020617
2011020618,20112012,2,/gamecenter/det-vs-nyi/2012/01/10/2011020618
2011020619,20112012,2,/gamecenter/phx-vs-nyr/2012/01/10/2011020619
2011020620,20112012,2,/gamecenter/ott-vs-pit/2012/01/10/2011020620
2011020621,20112012,2,/gamecenter/phi-vs-car/2012/01/10/2011020621
2011020622,20112012,2,/gamecenter/stl-vs-mtl/2012/01/10/2011020622
2011020623,20112012,2,/gamecenter/van-vs-tbl/2012/01/10/2011020623
2011020624,20112012,2,/gamecenter/sjs-vs-min/2012/01/10/2011020624
2011020625,20112012,2,/gamecenter/cbj-vs-chi/2012/01/10/2011020625
2011020626,20112012,2,/gamecenter/nsh-vs-col/2012/01/10/2011020626
2011020627,20112012,2,/gamecenter/njd-vs-cgy/2012/01/10/2011020627
2011020628,20112012,2,/gamecenter/dal-vs-ana/2012/01/10/2011020628
2011020629,20112012,2,/gamecenter/pit-vs-wsh/2012/01/11/2011020629
2011020630,20112012,2,/gamecenter/njd-vs-edm/2012/01/11/2011020630
2011020631,20112012,2,/gamecenter/mtl-vs-bos/2012/01/12/2011020631
2011020632,20112012,2,/gamecenter/phi-vs-nyi/2012/01/12/2011020632
2011020633,20112012,2,/gamecenter/ott-vs-nyr/2012/01/12/2011020633
2011020634,20112012,2,/gamecenter/car-vs-tbl/2012/01/12/2011020634
2011020635,20112012,2,/gamecenter/phx-vs-det/2012/01/12/2011020635
2011020636,20112012,2,/gamecenter/van-vs-stl/2012/01/12/2011020636
2011020637,20112012,2,/gamecenter/col-vs-nsh/2012/01/12/2011020637
2011020638,20112012,2,/gamecenter/sjs-vs-wpg/2012/01/12/2011020638
2011020639,20112012,2,/gamecenter/min-vs-chi/2012/01/12/2011020639
2011020640,20112012,2,/gamecenter/ana-vs-cgy/2012/01/12/2011020640
2011020641,20112012,2,/gamecenter/dal-vs-lak/2012/01/12/2011020641
2011020642,20112012,2,/gamecenter/tbl-vs-wsh/2012/01/13/2011020642
2011020643,20112012,2,/gamecenter/phx-vs-cbj/2012/01/13/2011020643
2011020644,20112012,2,/gamecenter/tor-vs-buf/2012/01/13/2011020644
2011020645,20112012,2,/gamecenter/pit-vs-fla/2012/01/13/2011020645
2011020646,20112012,2,/gamecenter/ana-vs-edm/2012/01/13/2011020646
2011020647,20112012,2,/gamecenter/chi-vs-det/2012/01/14/2011020647
2011020648,20112012,2,/gamecenter/col-vs-dal/2012/01/14/2011020648
2011020653,20112012,2,/gamecenter/njd-vs-wpg/2012/01/14/2011020653
2011020649,20112012,2,/gamecenter/nyr-vs-tor/2012/01/14/2011020649
2011020650,20112012,2,/gamecenter/ott-vs-mtl/2012/01/14/2011020650
2011020651,20112012,2,/gamecenter/buf-vs-nyi/2012/01/14/2011020651
2011020652,20112012,2,/gamecenter/bos-vs-car/2012/01/14/2011020652
2011020654,20112012,2,/gamecenter/sjs-vs-cbj/2012/01/14/2011020654
2011020655,20112012,2,/gamecenter/min-vs-stl/2012/01/14/2011020655
2011020656,20112012,2,/gamecenter/phi-vs-nsh/2012/01/14/2011020656
2011020657,20112012,2,/gamecenter/lak-vs-cgy/2012/01/14/2011020657
2011020658,20112012,2,/gamecenter/pit-vs-tbl/2012/01/15/2011020658
2011020659,20112012,2,/gamecenter/car-vs-wsh/2012/01/15/2011020659
2011020660,20112012,2,/gamecenter/nyr-vs-mtl/2012/01/15/2011020660
2011020661,20112012,2,/gamecenter/sjs-vs-chi/2012/01/15/2011020661
2011020662,20112012,2,/gamecenter/lak-vs-edm/2012/01/15/2011020662
2011020663,20112012,2,/gamecenter/ana-vs-van/2012/01/15/2011020663
2011020664,20112012,2,/gamecenter/nsh-vs-nyi/2012/01/16/2011020664
2011020665,20112012,2,/gamecenter/col-vs-phx/2012/01/16/2011020665
2011020666,20112012,2,/gamecenter/wpg-vs-ott/2012/01/16/2011020666
2011020667,20112012,2,/gamecenter/bos-vs-fla/2012/01/16/2011020667
2011020668,20112012,2,/gamecenter/buf-vs-det/2012/01/16/2011020668
2011020669,20112012,2,/gamecenter/dal-vs-stl/2012/01/16/2011020669
2011020670,20112012,2,/gamecenter/ott-vs-tor/2012/01/17/2011020670
2011020671,20112012,2,/gamecenter/wpg-vs-njd/2012/01/17/2011020671
2011020673,20112012,2,/gamecenter/min-vs-phi/2012/01/17/2011020673
2011020674,20112012,2,/gamecenter/car-vs-pit/2012/01/17/2011020674
2011020675,20112012,2,/gamecenter/nyi-vs-wsh/2012/01/17/2011020675
2011020676,20112012,2,/gamecenter/edm-vs-cbj/2012/01/17/2011020676
2011020672,20112012,2,/gamecenter/nsh-vs-nyr/2012/01/17/2011020672
2011020677,20112012,2,/gamecenter/bos-vs-tbl/2012/01/17/2011020677
2011020678,20112012,2,/gamecenter/det-vs-dal/2012/01/17/2011020678
2011020679,20112012,2,/gamecenter/lak-vs-van/2012/01/17/2011020679
2011020680,20112012,2,/gamecenter/cgy-vs-sjs/2012/01/17/2011020680
2011020681,20112012,2,/gamecenter/wsh-vs-mtl/2012/01/18/2011020681
2011020682,20112012,2,/gamecenter/buf-vs-chi/2012/01/18/2011020682
2011020683,20112012,2,/gamecenter/fla-vs-col/2012/01/18/2011020683
2011020684,20112012,2,/gamecenter/phx-vs-ana/2012/01/18/2011020684
2011020685,20112012,2,/gamecenter/min-vs-tor/2012/01/19/2011020685
2011020686,20112012,2,/gamecenter/bos-vs-njd/2012/01/19/2011020686
2011020687,20112012,2,/gamecenter/pit-vs-nyr/2012/01/19/2011020687
2011020688,20112012,2,/gamecenter/nyi-vs-phi/2012/01/19/2011020688
2011020689,20112012,2,/gamecenter/nsh-vs-cbj/2012/01/19/2011020689
2011020690,20112012,2,/gamecenter/edm-vs-stl/2012/01/19/2011020690
2011020691,20112012,2,/gamecenter/buf-vs-wpg/2012/01/19/2011020691
2011020692,20112012,2,/gamecenter/det-vs-phx/2012/01/19/2011020692
2011020693,20112012,2,/gamecenter/cgy-vs-lak/2012/01/19/2011020693
2011020694,20112012,2,/gamecenter/ott-vs-sjs/2012/01/19/2011020694
2011020695,20112012,2,/gamecenter/mtl-vs-pit/2012/01/20/2011020695
2011020696,20112012,2,/gamecenter/wsh-vs-car/2012/01/20/2011020696
2011020697,20112012,2,/gamecenter/fla-vs-chi/2012/01/20/2011020697
2011020698,20112012,2,/gamecenter/tbl-vs-dal/2012/01/20/2011020698
2011020699,20112012,2,/gamecenter/nyr-vs-bos/2012/01/21/2011020699
2011020700,20112012,2,/gamecenter/phi-vs-njd/2012/01/21/2011020700
2011020701,20112012,2,/gamecenter/sjs-vs-van/2012/01/21/2011020701
2011020705,20112012,2,/gamecenter/ott-vs-ana/2012/01/21/2011020705
2011020702,20112012,2,/gamecenter/mtl-vs-tor/2012/01/21/2011020702
2011020703,20112012,2,/gamecenter/car-vs-nyi/2012/01/21/2011020703
2011020704,20112012,2,/gamecenter/cbj-vs-det/2012/01/21/2011020704
2011020706,20112012,2,/gamecenter/fla-vs-wpg/2012/01/21/2011020706
2011020707,20112012,2,/gamecenter/buf-vs-stl/2012/01/21/2011020707
2011020708,20112012,2,/gamecenter/chi-vs-nsh/2012/01/21/2011020708
2011020709,20112012,2,/gamecenter/tbl-vs-phx/2012/01/21/2011020709
2011020710,20112012,2,/gamecenter/dal-vs-min/2012/01/21/2011020710
2011020711,20112012,2,/gamecenter/cgy-vs-edm/2012/01/21/2011020711
2011020712,20112012,2,/gamecenter/col-vs-lak/2012/01/21/2011020712
2011020714,20112012,2,/gamecenter/wsh-vs-pit/2012/01/22/2011020714
2011020713,20112012,2,/gamecenter/bos-vs-phi/2012/01/22/2011020713
2011020715,20112012,2,/gamecenter/col-vs-ana/2012/01/22/2011020715
